,bug_id,max_pos,min_neg,overall,owner_pos,owner_neg,manager_pos,manager_neg
631,1050040,1,-2,-1,0,0,0,0
632,1047924,1,-1,0,1,-1,0,0
633,1049521,3,-5,-14,1,-1,0,0
634,1050049,3,-3,-1,2,-2,1,-2
635,1048721,2,-1,1,0,0,0,0
636,1048720,2,-3,0,0,0,0,0
637,1048724,3,-3,-5,0,0,0,0
638,1047316,3,-3,-7,0,0,1,-1
639,1048441,3,-4,3,0,0,0,0
640,1048330,2,-3,-2,2,-3,1,-2
641,1047494,2,-2,0,2,-2,0,0
642,1047495,1,-2,-2,0,0,0,0
643,1047696,2,-2,2,1,-1,0,0
644,1047698,2,-3,-1,2,-2,0,0
645,1049593,3,-1,3,2,-1,0,0
646,1047148,2,-2,0,0,0,0,0
647,1047149,2,-3,-17,0,0,1,-2
648,1049552,2,-3,-3,2,-1,0,0
649,1049551,3,-4,-16,3,-4,0,0
650,1046314,3,-2,5,0,0,0,0
651,1048384,3,-3,-1,3,-3,0,0
652,1048437,3,-2,1,2,-1,0,0
653,1048435,1,-2,-2,0,0,0,0
654,1047220,2,-2,0,1,-2,0,0
655,1048923,2,-2,0,0,0,0,0
656,1050348,3,-3,13,3,-3,0,0
657,1048048,3,-4,3,3,-4,0,0
658,1050613,3,-3,-3,0,0,0,0
659,1050346,3,-2,2,0,0,1,-1
660,1050611,1,-2,-1,1,-2,0,0
661,1050340,2,-4,-6,2,-3,0,0
662,1046915,2,-4,-2,2,-1,0,0
663,1046647,3,-4,1,3,-4,0,0
664,1046644,3,-4,2,2,-2,0,0
665,1046645,3,-4,-9,3,-2,2,-2
666,1049510,1,-1,0,1,-1,0,0
667,1049960,3,-2,1,0,0,0,0
668,1049250,2,-2,0,0,0,1,-2
669,1047669,2,-2,1,1,-2,0,0
670,1049256,2,-4,-6,2,-4,0,0
671,1047743,2,-3,-6,1,-2,0,0
672,1047663,3,-4,-5,2,-2,0,0
673,1049318,1,-3,-2,0,0,0,0
674,1048659,3,-2,3,3,-2,0,0
675,1049091,3,-3,-3,1,-1,0,0
676,1049095,3,-4,3,3,-4,2,-2
677,1049311,3,-3,0,1,-3,0,0
678,1046541,2,-2,0,0,0,0,0
679,1048650,3,-4,5,2,-4,0,0
680,1049317,1,-2,-1,0,0,0,0
681,1048654,2,-2,-1,2,-2,0,0
682,1050502,3,-2,4,2,-2,0,0
683,1050500,4,-4,-3,0,0,1,-1
684,1050501,3,-3,2,1,-2,0,0
685,1050461,3,-3,-2,0,0,0,0
686,1047520,2,-2,0,0,0,0,0
687,1047522,1,-1,0,1,-1,0,0
688,1047529,3,-2,1,0,0,0,0
689,1046964,3,-3,-1,3,-3,0,0
690,1050660,2,-1,2,2,-1,0,0
691,1050645,3,-3,5,3,-1,0,0
692,1050644,2,-2,-1,2,-2,0,0
693,1049777,1,-2,-1,0,0,0,0
694,1049957,3,-4,-2,0,0,0,0
695,1049893,3,-2,2,3,-2,0,0
696,1050185,1,-2,-1,0,0,0,0
697,1046860,1,-1,0,0,0,0,0
698,1050009,3,-2,1,0,0,0,0
699,1050160,2,-2,0,0,0,0,0
700,1048375,2,-2,-1,2,-2,0,0
701,1047355,3,-3,-1,3,-3,0,0
702,1047354,4,-3,6,3,-3,0,0
703,1050003,1,-2,-2,0,0,0,0
704,1050001,1,-1,0,0,0,0,0
705,1050000,2,-2,-1,0,0,0,0
706,1047297,2,-1,2,2,-1,0,0
707,1047595,2,-3,-14,0,0,1,-1
708,1047594,3,-3,6,3,-3,2,-2
709,1046693,3,-4,0,0,0,1,-2
710,1047592,3,-4,1,3,-2,0,0
711,1048271,1,-2,-1,1,-2,0,0
712,1048277,1,-1,0,0,0,0,0
713,1047792,3,-2,0,0,0,0,0
714,1047791,3,-4,-4,3,-4,0,0
715,1048876,2,-2,2,0,0,2,-2
716,1048874,2,-2,2,0,0,0,0
717,1046816,3,-2,2,0,0,0,0
718,1046814,2,-3,-2,2,-2,0,0
719,1047182,2,-2,0,0,0,0,0
720,1047180,2,-2,0,2,-2,0,0
721,1049450,3,-2,-2,2,-2,1,-1
722,1046549,1,-3,-3,1,-1,0,0
723,1047188,1,-2,-1,1,-2,0,0
724,1049436,3,-2,4,2,-1,0,0
725,1048579,3,-4,-4,2,-4,0,0
726,1046468,1,-3,-2,1,-3,0,0
727,1048595,2,-3,1,0,0,0,0
728,1047603,3,-4,-35,3,-4,1,-2
729,1046301,1,-1,0,0,0,0,0
730,1048984,3,-2,3,0,0,1,-1
731,1049052,2,-2,1,0,0,0,0
732,1049050,1,-1,0,1,-1,0,0
733,1049051,2,-2,-4,1,-1,0,0
734,1049354,2,-2,-1,2,-1,0,0
735,1047702,1,-1,0,1,-1,0,0
736,1050175,4,-3,4,2,-1,0,0
737,1047707,2,-2,2,0,0,0,0
738,1048050,4,-2,4,0,0,0,0
739,1047277,3,-4,-4,2,-3,0,0
740,1048110,2,-4,-3,2,-2,0,0
741,1049583,3,-4,-5,0,0,0,0
742,1047177,3,-4,8,3,-3,2,-1
743,1047176,2,-3,2,2,-2,0,0
744,1047175,3,-2,3,0,0,0,0
745,1046921,1,-1,0,0,0,0,0
746,1050238,3,-3,-1,0,0,0,0
747,1046929,1,-1,0,0,0,0,0
748,1050546,3,-4,4,3,-2,0,0
749,1047639,3,-3,-3,2,-2,1,-1
750,1050433,1,-2,-1,0,0,0,0
751,1050439,2,-2,1,0,0,0,0
752,1050128,3,-3,0,0,0,0,0
753,1049839,2,-2,-1,0,0,0,0
754,1048239,1,-2,-2,1,-2,0,0
755,1050122,3,-4,-18,2,-2,0,0
756,1050123,2,-3,0,0,0,0,0
757,1050124,2,-2,1,2,-2,0,0
758,1048230,2,-2,0,1,-2,0,0
759,1050127,2,-2,0,0,0,0,0
760,1049997,1,-1,0,0,0,0,0
761,1046282,3,-4,4,3,-1,0,0
762,1046784,2,-2,0,1,-2,0,0
763,1050582,1,-3,-2,1,-3,0,0
764,1048241,1,-2,-1,1,-2,0,0
765,1046421,3,-4,-2,1,-1,0,0
766,1050580,2,-4,0,0,0,0,0
767,1046425,1,-1,0,1,-1,0,0
768,1050447,3,-3,-9,3,-3,0,0
769,1046428,1,-2,-1,0,0,0,0
770,1046582,1,-1,0,1,-1,0,0
771,1046585,3,-3,2,3,-3,0,0
772,1048731,1,-1,0,0,0,0,0
773,1048732,1,-1,0,0,0,0,0
774,1048733,1,-1,0,0,0,0,0
775,1046394,3,-2,1,0,0,1,-2
776,1047307,3,-3,0,0,0,0,0
777,1047301,3,-2,1,1,-2,0,0
778,1047303,3,-3,0,2,-3,0,0
779,1047121,1,-4,-4,0,0,0,0
780,1047123,2,-2,0,0,0,0,0
781,1047076,3,-5,-11,3,-2,0,0
782,1049781,1,-1,0,0,0,0,0
783,1048017,2,-2,-2,1,-1,1,-1
784,1048011,2,-4,-23,0,0,1,-2
785,1046452,2,-2,-7,1,-2,0,0
786,1048013,1,-1,0,1,-1,0,0
787,1049012,3,-2,-2,0,0,0,0
788,1049545,3,-3,-1,3,-3,0,0
789,1049010,1,-1,0,0,0,0,0
790,1048780,2,-2,0,2,-2,0,0
791,1048838,2,-4,-8,2,-4,1,-1
792,1048695,2,-3,-4,2,-3,0,0
793,1050372,1,-2,-1,0,0,0,0
794,1050376,4,-4,2,4,-3,0,0
795,1046732,2,-2,1,2,-2,0,0
796,1049302,3,-4,-4,0,0,1,-2
797,1049303,1,-2,-1,1,-2,0,0
798,1047777,1,-2,-2,1,-2,0,0
799,1047778,1,-1,0,1,-1,0,0
800,1049263,3,-2,4,3,-2,0,0
801,1049309,2,-3,0,2,-3,0,0
802,1047124,3,-4,-17,0,0,0,0
803,1047120,2,-4,-4,0,0,0,0
804,1048164,3,-4,-7,3,-4,0,0
805,1049068,4,-2,1,0,0,0,0
806,1048642,2,-2,-3,0,0,0,0
807,1048643,2,-2,-5,0,0,0,0
808,1049285,3,-2,-7,2,-2,0,0
809,1049281,1,-4,-5,1,-4,0,0
810,1050471,1,-1,0,1,-1,0,0
811,1049289,2,-3,-9,0,0,0,0
812,1047173,3,-2,1,1,-1,0,0
813,1049161,1,-1,0,0,0,0,0
814,1050278,2,-3,0,2,-2,0,0
815,1049768,2,-3,0,2,-3,0,0
816,1049007,2,-2,0,0,0,0,0
817,1049006,2,-2,2,1,-1,1,-2
818,1046893,3,-3,0,1,-1,0,0
819,1046892,3,-4,1,3,-4,0,0
820,1047340,3,-2,-1,0,0,3,-1
821,1049840,3,-2,8,0,0,0,0
822,1047346,2,-3,2,2,-2,0,0
823,1048261,3,-3,-4,2,-1,0,0
824,1050159,3,-3,-2,1,-1,1,-1
825,1047586,4,-4,-1,2,-3,1,-1
826,1050604,2,-3,-8,2,-3,0,0
827,1047588,3,-4,1,2,-3,1,-3
828,1046292,3,-2,1,0,0,0,0
829,1046297,3,-2,7,3,-2,1,-1
830,1050083,1,-2,-3,0,0,0,0
831,1050081,2,-1,1,2,-1,0,0
832,1050080,3,-3,-1,0,0,0,0
833,1050085,2,-1,3,0,0,0,0
834,1050258,3,-4,-8,1,-1,0,0
835,1047781,1,-2,-1,1,-2,0,0
836,1047782,1,-1,0,1,-1,0,0
837,1047828,2,-2,1,1,-1,0,0
838,1046550,1,-3,-5,1,-2,0,0
839,1046803,3,-4,1,2,-2,0,0
840,1048198,3,-3,-4,0,0,1,-1
841,1047823,3,-3,2,1,-1,0,0
842,1047824,2,-1,1,2,-1,0,0
843,1048926,1,-3,-3,0,0,0,0
844,1047214,3,-2,0,1,-2,0,0
845,1050493,2,-2,4,1,-1,0,0
846,1048468,3,-4,3,3,-3,0,0
847,1050498,3,-2,6,0,0,0,0
848,1046416,3,-3,2,0,0,0,0
849,1048293,1,-1,0,1,-1,0,0
850,1048743,2,-2,2,0,0,0,0
851,1048745,3,-2,5,0,0,0,0
852,1048747,3,-4,-10,0,0,0,0
853,1048993,2,-3,-9,2,-2,0,0
854,1047738,3,-3,8,0,0,0,0
855,1046525,2,-4,-4,0,0,0,0
856,1049020,3,-2,6,1,-2,2,-1
857,1049434,1,-1,0,0,0,0,0
858,1049029,3,-1,2,0,0,0,0
859,1048687,1,-2,-1,0,0,0,0
860,1046529,2,-3,-10,1,-2,0,0
861,1048905,3,-2,1,0,0,0,0
862,1048046,1,-4,-4,0,0,0,0
863,1047248,3,-2,3,0,0,0,0
864,1048044,4,-4,-7,0,0,0,0
865,1048517,1,-2,-1,0,0,0,0
866,1048511,3,-2,4,0,0,0,0
867,1048513,3,-3,7,3,-2,1,-1
868,1046930,2,-2,-3,2,-1,0,0
869,1049938,1,-1,0,0,0,0,0
870,1050638,3,-3,-6,0,0,1,-1
871,1050202,2,-2,0,0,0,0,0
872,1047600,3,-2,2,0,0,1,-2
873,1049234,2,-2,-4,0,0,0,0
874,1050060,1,-2,-1,0,0,0,0
875,1047010,2,-2,1,0,0,0,0
876,1049484,1,-2,-1,0,0,0,0
877,1049488,1,-2,-1,1,-2,0,0
878,1050337,2,-2,-2,2,-2,1,-1
879,1049727,2,-3,-2,2,-3,0,0
880,1050442,1,-1,0,0,0,0,0
881,1050440,2,-1,1,0,0,0,0
882,1049801,3,-4,-3,2,-1,0,0
883,1050445,2,-2,1,0,0,0,0
884,1049809,2,-3,-1,0,0,0,0
885,1046672,1,-2,-2,0,0,0,0
886,1046984,1,-1,0,0,0,0,0
887,1047428,2,-2,0,2,-2,0,0
888,1047548,1,-3,-2,1,-1,0,0
889,1050291,1,-1,0,0,0,0,0
890,1046790,2,-2,-2,0,0,0,0
891,1046597,2,-2,-2,0,0,0,0
892,1046595,3,-1,2,3,-1,0,0
893,1046592,3,-2,0,1,-2,0,0
894,1046848,2,-2,-2,0,0,0,0
895,1047483,2,-4,-6,2,-4,0,0
896,1050063,3,-3,-2,3,-2,0,0
897,1048099,3,-3,1,2,-1,1,-1
898,1050064,2,-4,-3,2,-4,0,0
899,1046841,2,-4,-12,0,0,0,0
900,1048097,1,-2,-1,1,-2,0,0
901,1050599,2,-1,1,0,0,0,0
902,1050598,2,-2,-1,2,-2,0,0
903,1047332,1,-1,0,0,0,0,0
904,1048252,1,-4,-3,1,-4,0,0
905,1048250,3,-2,3,1,-1,0,0
906,1048899,4,-3,3,1,-2,0,0
907,1048952,1,-2,-3,0,0,0,0
908,1048699,3,-3,-4,3,-3,0,0
909,1049478,2,-2,-1,2,-2,0,0
910,1048702,1,-2,-1,1,-2,0,0
911,1047205,1,-1,0,1,-1,0,0
912,1047204,1,-2,-1,1,-1,0,0
913,1048555,1,-1,0,0,0,0,0
914,1048558,3,-3,7,3,-1,0,0
915,1046561,1,-2,-1,0,0,0,0
916,1048793,3,-4,-3,3,-2,1,-1
917,1048799,1,-3,-2,1,-3,0,0
918,1046332,2,-1,1,0,0,0,0
919,1048414,1,-2,-1,0,0,0,0
920,1050610,1,-2,-1,1,-2,0,0
921,1049684,2,-3,-2,0,0,0,0
922,1047886,3,-1,3,2,-1,0,0
923,1049370,1,-2,-1,0,0,0,0
924,1048671,1,-3,-2,1,-3,0,0
925,1047766,2,-2,0,0,0,0,0
926,1047765,3,-3,-2,0,0,0,0
927,1049275,2,-2,-6,2,-2,0,0
928,1048178,2,-2,1,2,-1,0,0
929,1048070,2,-2,2,2,-1,0,0
930,1049075,4,-2,5,0,0,0,0
931,1048173,2,-2,-3,0,0,0,0
932,1050560,1,-3,-3,1,-1,0,0
933,1049296,3,-3,7,0,0,0,0
934,1049290,3,-4,3,0,0,1,-1
935,1049291,3,-3,-4,3,-3,0,0
936,1050566,3,-3,-2,0,0,0,0
937,1049299,4,-4,-17,1,-2,0,0
938,1050649,2,-3,-1,0,0,0,0
939,1047509,3,-3,6,3,-2,0,0
940,1050640,3,-2,-2,1,-1,0,0
941,1046945,3,-2,-1,0,0,0,0
942,1047507,1,-1,0,0,0,0,0
943,1047267,3,-4,2,3,-4,0,0
944,1049199,2,-3,1,2,-3,0,0
945,1049195,3,-4,-36,2,-1,2,-2
946,1046751,2,-2,1,1,-1,0,0
947,1049835,3,-4,-4,3,-4,0,0
948,1049598,2,-3,2,0,0,0,0
949,1050360,3,-3,-4,3,-3,2,-2
950,1049758,2,-1,2,2,-1,0,0
951,1050247,3,-3,6,2,-1,0,0
952,1046491,2,-1,2,0,0,0,0
953,1050026,2,-2,-2,0,0,0,0
954,1046498,1,-2,-2,0,0,0,0
955,1050029,1,-2,-1,1,-2,0,0
956,1047945,1,-2,-1,1,-1,0,0
957,1046286,3,-1,2,1,-1,0,0
958,1047477,3,-4,-1,3,-3,0,0
959,1047474,3,-1,2,3,-1,0,0
960,1047472,3,-2,2,2,-2,1,-1
961,1048102,1,-1,0,1,-1,0,0
962,1048356,1,-2,-1,0,0,0,0
963,1050412,2,-3,-1,0,0,0,0
964,1049998,1,-1,0,0,0,0,0
965,1047571,2,-2,4,0,0,0,0
966,1049105,3,-4,-4,0,0,0,0
967,1049106,3,-3,-3,1,-3,0,0
968,1050094,2,-3,-1,0,0,0,0
969,1050095,1,-3,-4,0,0,0,0
970,1050096,2,-2,0,0,0,0,0
971,1049103,3,-3,-3,0,0,0,0
972,1050099,1,-1,0,0,0,0,0
973,1048104,3,-2,1,2,-2,0,0
974,1049109,3,-2,3,0,0,0,0
975,1047831,3,-3,-1,3,-2,1,-1
976,1046837,3,-2,-156,2,-1,0,0
977,1046839,1,-1,0,0,0,0,0
978,1048754,2,-2,-1,0,0,0,0
979,1048755,3,-2,3,0,0,0,0
980,1048752,3,-3,-14,0,0,0,0
981,1048323,3,-3,1,0,0,0,0
982,1046305,2,-3,24,0,0,0,0
983,1049501,3,-3,-6,0,0,1,-2
984,1048280,1,-2,-1,1,-2,0,0
985,1047487,3,-2,6,2,-1,0,0
986,1047486,3,-3,3,0,0,0,0
987,1047391,2,-3,-3,2,-3,0,0
988,1046782,2,-1,2,0,0,0,0
989,1046534,2,-2,2,2,-1,0,0
990,1048133,3,-2,14,0,0,0,0
991,1048131,3,-4,-16,3,-4,0,0
992,1048137,2,-2,0,0,0,1,-1
993,1046533,3,-1,4,3,-1,0,0
994,1047395,3,-3,-4,2,-2,2,-2
995,1047393,3,-2,3,0,0,0,0
996,1048916,2,-1,1,0,0,0,0
997,1050398,2,-2,0,0,0,0,0
998,1047257,1,-1,0,0,0,0,0
999,1047398,2,-1,1,2,-1,0,0
1000,1052099,2,-2,0,1,-2,0,0
1001,1052093,3,-4,-2,3,-4,0,0
1002,1052090,2,-3,-7,1,-2,0,0
1003,1052096,3,-4,-2,3,-4,0,0
1004,1050814,2,-3,-3,0,0,0,0
1005,1050815,3,-3,3,2,-1,1,-1
1006,1050816,3,-2,7,0,0,0,0
1007,1053250,1,-1,0,1,-1,0,0
1008,1051636,3,-3,-1,2,-2,1,-1
1009,1054516,2,-2,-3,0,0,0,0
1010,1051224,3,-4,-8,3,-4,1,-1
1011,1054510,2,-2,2,0,0,0,0
1012,1053311,2,-2,0,0,0,0,0
1013,1054959,3,-3,11,3,-3,0,0
1014,1052383,3,-3,3,1,-1,0,0
1015,1052380,2,-3,-2,0,0,0,0
1016,1054951,2,-2,-2,0,0,0,0
1017,1052388,2,-1,1,0,0,0,0
1018,1052389,2,-2,0,2,-2,0,0
1019,1051822,3,-3,16,0,0,1,-1
1020,1050691,4,-3,10,0,0,0,0
1021,1051980,2,-3,-2,0,0,0,0
1022,1051982,3,-2,2,0,0,0,0
1023,1051985,2,-2,1,1,-1,0,0
1024,1055113,2,-2,1,0,0,1,-1
1025,1053413,3,-4,6,3,-4,0,0
1026,1054581,1,-3,-3,0,0,0,0
1027,1053415,2,-1,2,0,0,0,0
1028,1052227,2,-4,-130,0,0,0,0
1029,1054584,2,-2,0,2,-1,0,0
1030,1054460,2,-3,9,0,0,0,0
1031,1055022,2,-2,0,0,0,0,0
1032,1050774,3,-4,7,3,-2,0,0
1033,1053008,2,-2,-2,1,-2,0,0
1034,1050770,3,-3,-1,3,-2,0,0
1035,1054789,2,-2,2,0,0,0,0
1036,1053007,3,-2,1,2,-2,0,0
1037,1054829,2,-1,1,0,0,0,0
1038,1054828,2,-2,0,0,0,0,0
1039,1054824,3,-3,0,3,-3,0,0
1040,1054811,2,-1,1,1,-1,0,0
1041,1052074,3,-3,1,3,-3,0,0
1042,1051855,3,-2,2,1,-2,0,0
1043,1052378,3,-2,0,3,-1,0,0
1044,1051633,3,-4,-17,0,0,1,-1
1045,1055369,3,-3,-10,1,-2,0,0
1046,1051858,2,-4,-2,1,-3,2,-2
1047,1055163,2,-2,-2,0,0,0,0
1048,1055206,3,-2,1,0,0,0,0
1049,1055204,3,-4,-9,3,-4,0,0
1050,1054512,2,-3,-2,2,-1,0,0
1051,1055203,3,-2,1,0,0,0,0
1052,1053176,2,-5,-2,0,0,0,0
1053,1053173,2,-2,7,2,-2,0,0
1054,1053674,1,-3,-3,1,-2,0,0
1055,1053676,3,-2,1,3,-1,0,0
1056,1053914,3,-4,0,0,0,0,0
1057,1054735,2,-4,-5,2,-4,0,0
1058,1054733,3,-2,-1,0,0,0,0
1059,1053078,2,-2,2,2,-2,0,0
1060,1053074,2,-3,-2,0,0,0,0
1061,1054739,3,-3,-2,3,-2,0,0
1062,1053072,1,-1,0,1,-1,0,0
1063,1053071,1,-3,-3,1,-3,0,0
1064,1053070,2,-2,1,2,-2,0,0
1065,1053982,1,-2,-1,1,-1,0,0
1066,1052205,3,-2,4,0,0,0,0
1067,1053986,2,-2,-4,2,-2,0,0
1068,1053989,2,-2,-1,0,0,0,0
1069,1054241,2,-2,-2,0,0,0,0
1070,1054243,2,-3,0,2,-3,0,0
1071,1054161,3,-2,2,1,-1,0,0
1072,1054166,2,-2,0,0,0,0,0
1073,1052610,3,-3,-18,2,-2,0,0
1074,1053357,2,-2,2,0,0,0,0
1075,1052758,1,-1,0,0,0,0,0
1076,1052751,2,-2,-1,0,0,0,0
1077,1052750,3,-3,3,2,-1,0,0
1078,1055060,1,-3,-3,0,0,1,-3
1079,1053215,1,-1,0,1,-1,0,0
1080,1052756,1,-3,-2,0,0,0,0
1081,1054601,2,-2,0,0,0,0,0
1082,1054600,3,-2,3,0,0,0,0
1083,1053188,2,-2,-2,2,-2,0,0
1084,1053182,2,-2,-1,0,0,0,0
1085,1051128,2,-2,0,2,-2,0,0
1086,1053186,2,-3,1,0,0,0,0
1087,1054014,2,-1,2,2,-1,0,0
1088,1052857,3,-3,-3,3,-3,0,0
1089,1052855,1,-1,0,0,0,0,0
1090,1054010,3,-2,1,0,0,0,0
1091,1052850,2,-1,1,0,0,0,0
1092,1052535,1,-1,0,0,0,0,0
1093,1052534,3,-3,3,0,0,1,-1
1094,1052536,2,-2,0,0,0,0,0
1095,1052530,1,-2,-1,1,-2,0,0
1096,1052924,3,-4,-12,3,-4,0,0
1097,1052923,2,-3,-7,2,-3,0,0
1098,1051122,1,-1,0,0,0,0,0
1099,1053454,3,-3,-2,2,-3,0,0
1100,1053325,2,-1,5,0,0,0,0
1101,1053456,2,-4,-4,2,-4,0,0
1102,1054541,2,-2,-2,0,0,0,0
1103,1054425,2,-3,2,0,0,0,0
1104,1054426,2,-2,-6,0,0,0,0
1105,1053458,1,-2,-2,1,-2,0,0
1106,1053692,3,-4,-6,2,-2,3,-2
1107,1055019,3,-2,2,1,-2,0,0
1108,1055018,3,-2,4,2,-2,0,0
1109,1055011,2,-2,1,0,0,0,0
1110,1055286,1,-1,0,1,-1,0,0
1111,1054906,3,-3,8,3,-3,0,0
1112,1054905,2,-2,1,0,0,0,0
1113,1054901,2,-3,0,1,-1,0,0
1114,1054908,2,-1,1,0,0,0,0
1115,1052409,2,-2,0,0,0,0,0
1116,1054338,2,-2,1,2,-2,0,0
1117,1054330,3,-3,7,3,-3,0,0
1118,1052033,3,-3,-1,0,0,0,0
1119,1054334,2,-2,-1,0,0,0,0
1120,1053603,1,-1,0,1,-1,0,0
1121,1053658,2,-1,1,0,0,0,0
1122,1053035,2,-2,-3,0,0,0,0
1123,1053130,3,-3,0,0,0,0,0
1124,1053973,3,-4,-6,0,0,0,0
1125,1052325,3,-3,-4,0,0,0,0
1126,1052248,2,-1,1,0,0,0,0
1127,1054340,2,-1,1,0,0,0,0
1128,1052240,3,-4,-6,3,-1,0,0
1129,1052246,2,-2,-1,2,-1,0,0
1130,1055337,3,-4,-6,3,-1,0,0
1131,1055333,3,-3,2,0,0,0,0
1132,1055239,3,-2,0,0,0,1,-1
1133,1055238,3,-3,-3,2,-3,0,0
1134,1051109,3,-3,-2,1,-1,0,0
1135,1051531,2,-4,-4,0,0,0,0
1136,1053965,3,-2,1,1,-2,0,0
1137,1053788,3,-2,7,0,0,0,0
1138,1053620,1,-1,0,1,-1,0,0
1139,1053621,2,-1,2,2,-1,0,0
1140,1053969,2,-2,-2,0,0,0,0
1141,1051102,2,-1,1,0,0,0,0
1142,1053783,3,-3,-5,0,0,1,-1
1143,1054646,3,-4,-2,2,-3,0,0
1144,1053140,2,-3,-1,2,-3,0,0
1145,1054882,4,-4,-8,2,-1,0,0
1146,1054889,2,-1,3,0,0,0,0
1147,1054058,2,-2,2,0,0,0,0
1148,1054110,2,-4,-5,1,-4,0,0
1149,1052813,1,-2,-1,0,0,0,0
1150,1054054,2,-2,2,0,0,0,0
1151,1051216,3,-4,1,0,0,2,-1
1152,1051746,3,-3,-4,0,0,0,0
1153,1052147,3,-4,-5,2,-3,0,0
1154,1050947,4,-4,16,1,-2,0,0
1155,1050944,3,-4,0,2,-3,0,0
1156,1053247,2,-2,0,1,-2,0,0
1157,1053240,2,-2,0,0,0,0,0
1158,1053492,1,-1,0,1,-1,0,0
1159,1053248,2,-1,2,2,-1,0,0
1160,1051190,3,-2,7,3,-2,0,0
1161,1055114,3,-3,-4,2,-3,0,0
1162,1053398,3,-3,0,2,-2,0,0
1163,1052915,2,-3,-1,1,-1,0,0
1164,1051995,2,-3,-19,1,-2,0,0
1165,1052913,2,-2,0,1,-1,0,0
1166,1052910,1,-2,-1,1,-1,0,0
1167,1051999,3,-1,2,0,0,0,0
1168,1053565,2,-3,2,2,-2,2,-1
1169,1054474,1,-1,0,0,0,0,0
1170,1055285,2,-2,3,0,0,0,0
1171,1053563,3,-3,-2,0,0,0,0
1172,1055281,3,-3,-4,2,-2,0,0
1173,1050667,3,-3,-8,0,0,2,-2
1174,1052122,3,-4,-1,2,-2,0,0
1175,1053766,2,-3,-7,0,0,0,0
1176,1053765,1,-2,-1,1,-1,0,0
1177,1053764,1,-1,0,0,0,0,0
1178,1053407,2,-2,0,0,0,0,0
1179,1054572,3,-3,-2,0,0,0,0
1180,1054835,2,-3,-6,2,-3,0,0
1181,1054703,1,-1,0,0,0,0,0
1182,1054831,2,-2,1,2,-2,0,0
1183,1054838,3,-3,-2,3,-3,0,0
1184,1054839,2,-3,4,0,0,0,0
1185,1052286,2,-2,0,2,-2,0,0
1186,1053135,1,-2,-1,0,0,1,-2
1187,1054933,3,-4,0,0,0,0,0
1188,1054931,3,-2,2,0,0,0,0
1189,1051847,3,-2,0,0,0,1,-1
1190,1051842,3,-3,-13,3,-3,0,0
1191,1055378,4,-4,1,0,0,0,0
1192,1055279,3,-2,9,0,0,0,0
1193,1055278,2,-5,-6,0,0,0,0
1194,1053103,3,-4,-3,3,-4,2,-1
1195,1050713,1,-3,-2,0,0,0,0
1196,1053069,1,-1,0,1,-1,0,0
1197,1053067,3,-2,5,0,0,0,0
1198,1053061,1,-1,0,0,0,0,0
1199,1054154,3,-3,0,0,0,0,0
1200,1053992,3,-2,7,0,0,0,0
1201,1054099,2,-3,-3,0,0,1,-1
1202,1054153,1,-1,0,0,0,0,0
1203,1052213,2,-1,1,0,0,0,0
1204,1053998,1,-1,0,1,-1,0,0
1205,1053999,3,-4,-6,3,-4,2,-2
1206,1054159,3,-4,-1,0,0,0,0
1207,1055306,3,-3,-2,2,-2,0,0
1208,1054394,2,-4,-1,0,0,0,0
1209,1055308,2,-2,-6,1,-2,0,0
1210,1052744,1,-1,0,1,-1,0,0
1211,1051666,2,-3,2,0,0,0,0
1212,1051667,2,-4,-21,0,0,0,0
1213,1051668,2,-3,-1,0,0,0,0
1214,1051669,1,-2,-2,0,0,0,0
1215,1052626,3,-3,-2,1,-2,0,0
1216,1053617,2,-1,1,2,-1,0,0
1217,1053616,1,-1,0,1,-1,0,0
1218,1051097,1,-2,-2,0,0,0,0
1219,1053611,1,-1,0,1,-1,0,0
1220,1054756,3,-4,-3,3,-2,0,0
1221,1054755,4,-3,8,0,0,0,0
1222,1054753,2,-2,-1,0,0,0,0
1223,1053190,2,-2,-1,1,-2,0,0
1224,1054759,3,-4,-1,2,-4,0,0
1225,1053924,3,-3,-1,3,-2,0,0
1226,1054023,2,-3,-3,2,-3,0,0
1227,1053920,2,-2,0,1,-1,0,0
1228,1052042,2,-2,1,2,-2,0,0
1229,1051147,2,-3,-2,1,-1,0,0
1230,1051146,4,-3,-9,3,-2,0,0
1231,1051141,2,-1,1,0,0,0,0
1232,1051140,2,-2,-1,0,0,0,0
1233,1051142,2,-1,1,0,0,0,0
1234,1051892,1,-2,-1,1,-2,0,0
1235,1055032,3,-4,6,2,-3,0,0
1236,1052526,3,-3,-2,3,-3,0,0
1237,1052779,2,-3,-1,2,-2,1,-1
1238,1052529,2,-2,2,2,-2,0,0
1239,1054208,2,-3,0,2,-3,0,0
1240,1052139,3,-4,3,3,-4,0,0
1241,1050877,2,-3,3,2,-3,0,0
1242,1054438,2,-2,1,0,0,0,0
1243,1053447,2,-3,-2,0,0,2,-2
1244,1054538,2,-4,-6,2,-4,0,0
1245,1052740,2,-3,-1,1,-1,0,0
1246,1053682,1,-2,-3,0,0,0,0
1247,1053683,2,-2,-1,0,0,0,0
1248,1055004,3,-4,-4,3,-3,1,-2
1249,1055001,1,-1,0,1,-1,0,0
1250,1053725,3,-4,-6,2,-4,2,-1
